source_page_url,source_page_label,source_table_index,fiction_work_raw,book_publication_year_guess,film_adaptation_raw,film_release_year_guess,adaptation_line_number,is_movie_2000_2024_guess
"https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(0%E2%80%939,_A%E2%80%93C)","List_of_fiction_works_made_into_feature_films_(0–9,_A–C)",5,"The Count of Monte Cristo (French: Le comte de Monte Cristo) (1844–1846), Alexandre Dumas, père",1844.0,The Count of Monte Cristo (2024),2024.0,1,True
"https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(0%E2%80%939,_A%E2%80%93C)","List_of_fiction_works_made_into_feature_films_(0–9,_A–C)",5,"The Crime of Father Amaro (Portuguese: O Crime do Padre Amaro) (1875), José Maria de Eça de Queiroz",1875.0,The Crime of Padre Amaro (Spanish: El crimen del padre Amaro) (2002),2002.0,1,True
"https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(0%E2%80%939,_A%E2%80%93C)","List_of_fiction_works_made_into_feature_films_(0–9,_A–C)",5,"The Crime of Father Amaro (Portuguese: O Crime do Padre Amaro) (1875), José Maria de Eça de Queiroz",1875.0,O Crime do Padre Amaro (2005),2005.0,1,True
"https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(0%E2%80%939,_A%E2%80%93C)","List_of_fiction_works_made_into_feature_films_(0–9,_A–C)",5,"Crossfire Trail (1954), Louis L'Amour",1954.0,Crossfire Trail (2001),2001.0,1,True
"https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(0%E2%80%939,_A%E2%80%93C)","List_of_fiction_works_made_into_feature_films_(0–9,_A–C)",5,"Crouching Tiger, Hidden Dragon (Chinese: 卧虎藏龙, Wòhǔ Cánglóng) (1942), Wang Dulu",1942.0,"Crouching Tiger, Hidden Dragon (2000)",2000.0,1,True
"https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(0%E2%80%939,_A%E2%80%93C)","List_of_fiction_works_made_into_feature_films_(0–9,_A–C)",5,"Crouching Tiger, Hidden Dragon (Chinese: 卧虎藏龙, Wòhǔ Cánglóng) (1942), Wang Dulu",1942.0,"Crouching Tiger, Hidden Dragon: Sword of Destiny (Chinese: 卧虎藏龙：青冥宝剑) (2016)",2016.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Da Vinci Code (2003), Dan Brown",2003.0,The Da Vinci Code (2006),2006.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Damned Utd (2006), David Peace",2006.0,The Damned United (2009),2009.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Dancer Upstairs (1995), Nicholas Shakespeare",1995.0,The Dancer Upstairs (2002),2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Dangerous Liaisons (French: Les Liaisons dangereuses) (1782), Pierre Choderlos de Laclos",1782.0,Untold Scandal (2003),2003.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Dangerous Liaisons (French: Les Liaisons dangereuses) (1782), Pierre Choderlos de Laclos",1782.0,Michael Lucas' Dangerous Liaisons (2005),2005.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Dangerous Liaisons (French: Les Liaisons dangereuses) (1782), Pierre Choderlos de Laclos",1782.0,Dangerous Liaisons (Chinese: 危險關係) (2012),2012.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Dangerous Liaisons (French: Les Liaisons dangereuses) (1782), Pierre Choderlos de Laclos",1782.0,Dangerous Liaisons (2022),2022.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Dangerous Lives of Altar Boys (2001), Chris Fuhrman",2001.0,The Dangerous Lives of Altar Boys (2002),2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Dark Fields (2001), Alan Glynn",2001.0,Limitless (2011),2011.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Dark Is Rising Sequence (1965–1977) (series), Susan Cooper",1965.0,The Seeker (2007),2007.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Dark Tower (1998–2012) (series), Stephen King",1998.0,The Dark Tower (2017),2017.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"David Copperfield (serialised 1849–1850, published as a book 1850), Charles Dickens",1849.0,David Copperfield (2000),2000.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"David Copperfield (serialised 1849–1850, published as a book 1850), Charles Dickens",1849.0,The Personal History of David Copperfield (2019),2019.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Deadly, Unna? (1998), Phillip Gwynne",1998.0,Australian Rules (2002),2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dear John (2006), Nicholas Sparks",2006.0,Dear John (2010),2010.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Death Notice (Chinese: 死亡通知单：暗黑者) (2014), Zhou Haohui",2014.0,Death Notice (Chinese: 暗殺風暴) (2023),2023.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Death on the Nile (1937), Agatha Christie",1937.0,Death on the Nile (2004),2004.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Death on the Nile (1937), Agatha Christie",1937.0,Death on the Nile (2022),2022.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Death Sentence (1975), Brian Garfield",1975.0,Death Sentence (2007),2007.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Death Wish (1972), Brian Garfield",1972.0,Death Wish (2018),2018.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"December Boys (1963), Michael Noonan",1963.0,December Boys (2007),2007.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Deep Water (1957), Patricia Highsmith",1957.0,Deep Water (2022),2022.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Derailed (2003), James Siegel",2003.0,Derailed (2005),2005.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Detective (1997), Arthur Hailey",1997.0,Detective (2005),2005.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Detective in the Bar (探偵はバーにいる, Bar ni Kakatte Kita Denwa) (1981), Naomi Azuma",1981.0,"Detective in the Bar (探偵はBARにいる, Tantei wa bar ni iru) (2011)",2011.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Devdas (Bengali: দেবদাস) (1917), Sarat Chandra Chattopadhyay",1917.0,"Devdas (2002, Bengali)",2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Devdas (Bengali: দেবদাস) (1917), Sarat Chandra Chattopadhyay",1917.0,"Devdas (2002, Hindi)",2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Devdas (Bengali: দেবদাস) (1917), Sarat Chandra Chattopadhyay",1917.0,Devdas (2004),2004.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Devdas (Bengali: দেবদাস) (1917), Sarat Chandra Chattopadhyay",1917.0,Dev.D (2009),2009.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Devdas (Bengali: দেবদাস) (1917), Sarat Chandra Chattopadhyay",1917.0,Devdas (2010),2010.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Devdas (Bengali: দেবদাস) (1917), Sarat Chandra Chattopadhyay",1917.0,Devdas (2013),2013.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Devdas (Bengali: দেবদাস) (1917), Sarat Chandra Chattopadhyay",1917.0,Devi (2017),2017.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Devdas (Bengali: দেবদাস) (1917), Sarat Chandra Chattopadhyay",1917.0,Daas Dev (2018),2018.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Devdas (Bengali: দেবদাস) (1917), Sarat Chandra Chattopadhyay",1917.0,Nayakara Na Debadas (Odia: ନାୟକର ନାଁ ଦେବଦାସ) (2019),2019.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Devil All the Time (2011), Donald Ray Pollock",2011.0,The Devil All the Time (2020),2020.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Devil Wears Prada (2003), Lauren Weisberger",2003.0,The Devil Wears Prada (2006),2006.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Devotion of Suspect X (容疑者Xの献身, Yōgisha Ekkusu no Kenshin) (2005), Keigo Higashino",2005.0,Suspect X (2008),2008.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Devotion of Suspect X (容疑者Xの献身, Yōgisha Ekkusu no Kenshin) (2005), Keigo Higashino",2005.0,Perfect Number (Korean: 용의자X; RR: Yonguija X) (2012),2012.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Devotion of Suspect X (容疑者Xの献身, Yōgisha Ekkusu no Kenshin) (2005), Keigo Higashino",2005.0,Kolaigaran (2019),2019.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Devotion of Suspect X (容疑者Xの献身, Yōgisha Ekkusu no Kenshin) (2005), Keigo Higashino",2005.0,Jaane Jaan (2023),2023.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"The Dig (2007), John Preston",2007.0,The Dig (2021),2021.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Diner (ダイナー) (2009), Yumeaki Hirayama",2009.0,Diner (2019),2019.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dinner with a Perfect Stranger: An Invitation Worth Considering (2005), David Gregory",2005.0,The Perfect Stranger (2005),2005.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dinner with a Perfect Stranger: An Invitation Worth Considering (2005), David Gregory",2005.0,Another Perfect Stranger (2007),2007.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dinner with a Perfect Stranger: An Invitation Worth Considering (2005), David Gregory",2005.0,The Perfect Gift (2009),2009.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Disappearing Acts (1989), Terry McMillan",1989.0,Disappearing Acts (2000),2000.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Divine Secrets of the Ya-Ya Sisterhood (1996), Rebecca Wells",1996.0,Divine Secrets of the Ya-Ya Sisterhood (2002),2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Le Divorce (1997), Diane Johnson",1997.0,Le Divorce (2003),2003.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Do Androids Dream of Electric Sheep? (1967), Philip K. Dick",1967.0,Blade Runner 2049 (2017),2017.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Doctor Sleep (2013), Stephen King",2013.0,Doctor Sleep (2019),2019.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Don Quixote (1605–1615), Miguel de Cervantes",1605.0,Don Quixote (2000),2000.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Don Quixote (1605–1615), Miguel de Cervantes",1605.0,"Don Quixote, Knight Errant (Spanish: El caballero Don Quijote) (2002)",2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Don Quixote (1605–1615), Miguel de Cervantes",1605.0,Honor of the Knights (Catalan: Honor de cavalleria) (2006),2006.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Don Quixote (1605–1615), Miguel de Cervantes",1605.0,Donkey Xote (2007),2007.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Don Quixote (1605–1615), Miguel de Cervantes",1605.0,Don Quichote: Gib niemals auf! (2008),2008.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Don Quixote (1605–1615), Miguel de Cervantes",1605.0,Don Quixote (2010),2010.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Don Quixote (1605–1615), Miguel de Cervantes",1605.0,Don Quixote (2015),2015.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Don Quixote (1605–1615), Miguel de Cervantes",1605.0,The Man Who Killed Don Quixote (2018),2018.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Don Quixote (1605–1615), Miguel de Cervantes",1605.0,The True Don Quixote (2019),2019.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Don't Say a Word (1991), Andrew Klavan",1991.0,Don't Say a Word (2001),2001.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,The Mark of Dracula (2000),2000.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula 2000 (2000),2000.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dark Prince: The True Story of Dracula (2000),2000.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula: Pages from a Virgin's Diary (2002),2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula's Fiancee (French: La Fiancée de Dracula) (2002),2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula Vs Frankenstein (2002),2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Killer Barbys vs. Dracula (2002),2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula II: Ascension (2003),2003.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Van Helsing (2004),2004.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Lust for Dracula (2004),2004.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula 3000 (2004),2004.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Bram Stoker's Way of the Vampire (2005),2005.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula III: Legacy (2005),2005.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,The Batman vs. Dracula (2005),2005.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Bram Stoker's Dracula's Curse (2006),2006.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula (2006),2006.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Bonnie & Clyde vs. Dracula (2008),2008.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula (2009),2009.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula: Lord of the Damned (2011),2011.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula 0.9 (2012),2012.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Terror of Dracula (2012),2012.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula 3D (2012),2012.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula Reborn (2012),2012.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dear Dracula (2012),2012.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula 2012 (2013),2013.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula: The Dark Prince (2013),2013.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula Untold (2014),2014.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula Reborn (2015),2015.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Tales of Dracula (2015),2015.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula Goes to Camp (2017),2017.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula in a Women's Prison (2017),2017.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula in Love (2018),2018.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Nuptials of Dracula (Spanish: As Núpcias de Drácula) (2018),2018.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Bram Stoker's Van Helsing (2021),2021.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula on Holiday (2021),2021.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Dracula: The Original Living Vampire (2022),2022.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Renfield (2023),2023.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Wrath of Dracula (2023),2023.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,The Last Voyage of the Demeter (2023),2023.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dracula (1897), Bram Stoker",1897.0,Nosferatu (2024),2024.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dragons of Autumn Twilight (1984), Margaret Weis and Tracy Hickman",1984.0,Dragonlance: Dragons of Autumn Twilight (2008),2008.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),2,"Dreamcatcher (2001), Stephen King",2001.0,Dreamcatcher (2003),2003.0,1,True
